ID,householdID,communityID,intro_infselect,intro_infselect_1,inf1_rtr,notice1,inf2_rtr,notice2,inf3_rtr,informant_selection,inf1_noiwreason,inf2_noiwreason,infother_reason,dd001_w4,dd002_w4,dd003_w4,dd004_w4,dd005_w4,dd006_w4,dd007_w4,dd008_w4,dd009_w4,dd010_w4,dd011_w4,dd012_w4,dd013_w4,dd014_w4,dd015_w4,dd016_w4,dd017_w4,dd018_w4,dd019_w4,dd020_w4,dd021_w4,dd022_w4,dd023_w4,dd024_w4,dd025_w4,dd026_w4,dd027_w4,dd028_w4,dd029_w4,dd030_w4,dd031_w4,dd032_w4,dd033_w4,dd034_w4,dd035_w4,dd036_w4,dd037_w4,dd039_w4,dd040_w4,dd041_w4,dd042_w4,dd043_w4,dd044_w4,dd045_w4,dd046_w4,dd047_w4,dd048_w4_s1,dd048_w4_s2,dd048_w4_s3,dd048_w4_s4,dd048_w4_s5,dd048_w4_s6,dd049_w4,dd050_w4,dd051_w4,versionID
160104208001,1601042080,1601042,1,,2,2,,,,1,,,,43,2,9,2,,5,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
160104216001,1601042160,1601042,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200914
160104233002,1601042330,1601042,1,,1,2,,,,1,,,,60,2,5,1,35.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
160104235001,1601042350,1601042,1,,2,2,,,,1,,,,60,2,5,2,,4,1,2,2,2,2,3,4,4,4,4,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,4,4,5,5,5,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,1,2,,20200914
160104205001,1601042050,1601042,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200914
160104222001,1601042220,1601042,1,,2,2,,,,1,,,,46,1,6,2,,5,1,2,2,2,2,3,3,3,3,4,4,3,3,4,4,4,4,3,3,4,3,3,3,2,2,3,2,3,3,4,4,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
160104209002,1601042090,1601042,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200914
160104213002,1601042130,1601042,1,,2,2,,,,1,,,,50,2,8,2,,3,1,2,2,2,2,5,3,5,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
160104213001,1601042130,1601042,1,,2,2,,,,1,,,,50,2,8,2,,3,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231205002,1682312050,1682312,1,,1,2,,,,1,,,,67,2,2,1,50.0,1,1,2,2,2,2,3,3,3,3,4,3,3,3,4,3,3,3,3,4,8,8,3,8,3,3,3,3,3,3,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231205001,1682312050,1682312,1,,1,2,,,,1,,,,71,1,4,1,49.0,1,1,2,2,2,2,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
168231213002,1682312130,1682312,1,,9,2,,,,1,,,,83,2,2,9,30.0,2,2,2,2,2,2,3,3,3,3,8,3,3,3,4,3,3,3,3,3,3,8,3,3,3,3,8,3,3,3,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,,,,20200914
168231201001,1682312010,1682312,1,,1,2,,,,1,,,,59,2,4,1,38.0,1,1,2,2,2,2,3,3,3,3,3,5,4,3,5,5,5,4,4,4,5,5,5,6,6,6,6,6,6,6,6,3,1,1,1,2,1,2,2,2,1,0,0,0,0,0,6,1,2,,20200914
168231211001,1682312110,1682312,1,,9,2,,,,1,,,,56,2,4,9,30.0,1,1,2,2,2,2,3,3,4,3,5,5,5,5,3,5,3,3,5,5,5,5,6,6,5,6,5,5,5,5,5,5,1,1,1,1,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
168231204001,1682312040,1682312,1,,3,2,,,,1,,,,23,2,6,3,23.0,1,2,2,2,2,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,6,3,6,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231224001,1682312240,1682312,1,,1,2,,,,1,,,,56,2,5,1,33.0,1,1,2,2,2,2,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231203001,1682312030,1682312,1,,2,2,,,,1,,,,64,1,6,2,,1,1,2,2,2,2,3,4,4,4,4,4,3,5,4,4,3,3,3,3,4,6,6,6,6,6,5,5,5,6,5,5,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
168231206002,1682312060,1682312,1,,1,2,,,,1,,,,67,2,4,1,49.0,1,1,2,2,2,2,3,3,3,3,3,4,3,3,3,3,3,3,3,4,4,3,5,4,3,4,4,3,3,4,4,4,1,1,1,1,2,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231206001,1682312060,1682312,1,,1,2,,,,1,,,,67,1,4,1,49.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231225001,1682312250,1682312,1,,2,2,,,,1,,,,41,2,4,2,,3,1,2,2,2,2,3,3,3,3,3,4,3,3,4,3,3,3,3,4,3,3,4,3,3,6,3,3,3,3,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
168231202001,1682312020,1682312,1,,2,2,,,,1,,,,45,2,5,2,,1,1,2,2,2,2,3,3,3,3,4,4,4,3,5,4,3,5,5,5,8,5,5,3,5,6,3,5,3,5,5,5,1,1,1,2,2,2,2,1,2,0,0,0,0,0,6,2,2,,20200914
168231223002,1682312230,1682312,1,,1,2,,,,1,,,,64,2,1,1,45.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231223001,1682312230,1682312,1,,1,2,,,,1,,,,65,1,4,1,45.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,6,8,3,3,3,3,3,1,1,1,1,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
168231208001,1682312080,1682312,1,,1,2,,,,1,,,,66,2,2,1,40.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
168231208002,1682312080,1682312,1,,1,2,,,,1,,,,65,1,1,1,40.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231210002,1682312100,1682312,1,,9,2,,,,1,,,,48,2,5,9,25.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231222002,1682312220,1682312,1,,1,2,,,,1,,,,69,2,4,1,45.0,1,1,2,2,2,2,4,5,5,5,5,5,5,5,5,5,5,3,5,6,5,5,6,6,3,6,3,3,6,5,3,3,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
168231222001,1682312220,1682312,1,,2,2,,,,1,,,,40,2,6,2,,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231207002,1682312070,1682312,1,,1,2,,,,1,,,,65,2,2,1,44.0,1,2,2,2,2,2,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,6,5,5,6,3,5,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231207001,1682312070,1682312,1,,9,2,,,,1,,,,42,2,5,9,23.0,1,1,2,2,2,2,4,3,3,3,4,4,3,4,4,4,3,4,4,4,3,4,4,6,4,6,3,4,3,3,4,4,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
168231217001,1682312170,1682312,1,,1,2,,,,1,,,,65,2,1,1,40.0,1,1,2,2,2,2,3,3,3,3,2,2,2,3,3,3,2,3,4,4,2,5,3,1,4,4,3,4,4,3,3,3,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,1,2,,20200914
168231217002,1682312170,1682312,1,,9,2,,,,1,,,,40,1,5,9,20.0,6,2,2,2,2,2,3,3,4,3,3,3,2,3,3,3,3,2,4,3,4,3,4,4,3,4,4,2,2,3,2,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231209001,1682312090,1682312,1,,1,2,,,,1,,,,60,2,2,1,60.0,1,1,2,2,2,2,3,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,2,1,1,0,0,0,0,0,6,1,2,,20200914
168231221001,1682312210,1682312,1,,1,2,,,,1,,,,62,2,2,1,39.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231221002,1682312210,1682312,1,,1,2,,,,1,,,,64,1,5,1,39.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231212002,1682312120,1682312,1,,1,2,,,,1,,,,69,1,1,1,48.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231212001,1682312120,1682312,1,,1,2,,,,1,,,,73,1,4,1,48.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231110002,1682311100,1682311,1,,1,2,,,,1,,,,58,1,6,1,36.0,1,1,2,2,2,2,3,3,3,3,3,5,3,3,4,4,4,5,5,5,5,5,5,3,4,3,3,3,3,3,3,4,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
168231101001,1682311010,1682311,2,儿子长期在外打工，受访者为空巢老人，附近村民和村长支书并不了解老人情况。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200914
168231120001,1682311200,1682311,1,,1,2,,,,1,,,,63,2,4,1,38.0,1,1,2,2,2,2,4,3,3,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,6,5,4,4,4,4,4,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
168231120002,1682311200,1682311,1,,1,2,,,,1,,,,64,1,2,1,38.0,1,1,2,2,2,2,4,3,3,5,5,5,3,5,5,5,4,5,6,6,8,5,6,6,5,6,8,5,4,5,6,6,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
168231106002,1682311060,1682311,1,,6,2,,,,1,,,,56,1,4,6,50.0,2,2,2,2,2,2,3,3,3,4,4,3,4,3,4,4,4,3,4,4,4,4,3,3,3,3,4,4,3,4,4,3,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
168231114002,1682311140,1682311,1,,8,2,,,,1,,,,56,1,4,8,50.0,2,2,2,9,9,9,3,4,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,5,4,4,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,1,2,,20200914
168231114001,1682311140,1682311,1,,1,2,,,,1,,,,71,1,4,1,71.0,1,1,9,2,2,2,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,4,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
168231124002,1682311240,1682311,1,,1,2,,,,1,,,,72,2,4,1,49.0,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,2,3,3,3,3,3,6,5,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231124001,1682311240,1682311,1,,1,2,,,,1,,,,68,1,5,1,49.0,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,3,6,6,3,5,4,4,4,4,5,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231104001,1682311040,1682311,1,,1,2,,,,1,,,,65,2,2,1,45.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
168231104002,1682311040,1682311,1,,1,2,,,,1,,,,73,1,4,1,45.0,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,6,4,5,3,6,3,5,3,6,6,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
168231108001,1682311080,1682311,1,,8,2,,,,1,,,,44,2,5,8,20.0,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,6,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231107002,1682311070,1682311,1,,1,2,,,,1,,,,68,2,2,1,43.0,1,1,2,2,2,2,5,3,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
168231107001,1682311070,1682311,1,,1,2,,,,1,,,,72,1,4,1,40.0,1,1,2,2,2,2,5,4,4,4,5,5,4,4,4,4,5,5,5,5,4,4,3,3,4,4,3,3,4,4,4,4,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
168231109001,1682311090,1682311,1,,1,2,,,,1,,,,60,2,2,1,38.0,8,1,2,2,2,2,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231109002,1682311090,1682311,1,,2,2,,,,1,,,,40,2,2,2,,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,4,4,4,4,4,1,1,1,1,1,2,2,2,1,1,0,0,0,0,0,1,2,,20200914
168231126001,1682311260,1682311,1,,1,2,,,,1,,,,70,2,4,1,60.0,1,1,1,2,2,2,5,3,3,3,5,5,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
168231126002,1682311260,1682311,1,,1,2,,,,1,,,,68,1,4,1,62.0,1,1,2,2,2,2,3,3,5,3,3,5,4,5,5,5,3,3,5,5,3,5,5,3,5,5,5,3,3,3,3,4,1,1,1,1,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
168231116001,1682311160,1682311,1,,1,2,,,,1,,,,63,2,4,1,42.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,4,0,0,1,2,,20200914
168231116002,1682311160,1682311,1,,1,2,,,,1,,,,65,1,6,1,50.0,1,2,2,2,2,2,3,3,3,3,3,4,3,3,3,3,4,3,3,4,3,4,3,3,4,4,4,4,3,3,3,3,1,1,1,1,2,2,2,1,1,0,0,3,4,0,0,1,2,,20200914
168231115001,1682311150,1682311,1,,1,2,,,,1,,,,68,2,5,1,43.0,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,1,2,,20200914
168231115002,1682311150,1682311,1,,1,2,,,,1,,,,68,1,4,1,46.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
168231118001,1682311180,1682311,1,,1,2,,,,1,,,,69,2,2,1,40.0,1,1,2,2,2,2,3,3,3,3,3,3,5,3,3,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,2,2,1,1,1,0,0,3,0,0,0,1,2,,20200914
168231118002,1682311180,1682311,1,,6,2,,,,1,,,,68,2,2,6,30.0,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,1,2,,20200914
168231105002,1682311050,1682311,1,,1,2,,,,1,,,,70,2,4,1,70.0,1,1,2,2,2,2,5,5,5,5,4,3,3,5,5,5,3,3,3,3,5,5,3,3,3,3,8,3,3,3,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231105001,1682311050,1682311,1,,1,2,,,,1,,,,70,1,5,1,70.0,1,1,2,2,2,2,3,3,3,3,4,4,3,3,3,4,3,3,3,4,3,3,3,3,4,6,4,4,4,3,3,3,1,1,1,1,2,1,2,1,1,0,0,0,0,0,6,1,2,,20200914
168231122001,1682311220,1682311,1,,1,2,,,,1,,,,74,1,4,1,4.0,1,1,2,2,2,1,5,3,3,3,3,4,3,3,5,5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,2,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231122002,1682311220,1682311,1,,1,2,,,,1,,,,71,2,5,1,4.0,2,1,2,2,2,2,5,5,5,5,5,3,5,3,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,2,1,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231103002,1682311030,1682311,1,,1,2,,,,1,,,,64,2,2,1,30.0,1,2,2,2,2,1,5,3,4,3,5,4,4,4,4,3,3,4,3,3,5,5,4,3,5,6,5,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231103001,1682311030,1682311,1,,1,2,,,,1,,,,66,1,2,1,40.0,1,1,1,2,2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,1,1,1,2,1,2,2,2,1,0,0,0,0,0,6,1,2,,20200914
168231121001,1682311210,1682311,1,,1,2,,,,1,,,,71,2,1,1,45.0,1,1,1,2,2,2,3,3,5,3,5,3,5,5,5,5,5,5,3,5,5,8,5,5,3,5,5,5,5,5,5,5,4,1,2,2,2,2,8,2,1,0,0,0,0,0,6,1,2,,20200914
168231121002,1682311210,1682311,1,,8,2,,,,1,,,,61,2,1,8,45.0,2,2,2,2,2,1,3,3,3,3,3,4,4,3,4,4,5,4,4,5,3,5,5,3,4,3,5,5,4,5,5,5,1,1,1,2,2,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231125002,1682311250,1682311,1,,9,2,,,,1,,,,44,2,5,9,22.0,6,1,2,2,2,2,3,3,3,4,3,3,3,3,3,4,3,3,3,3,4,5,4,6,3,5,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231113002,1682311130,1682311,1,,2,2,,,,1,,,,37,1,4,2,,2,1,2,2,2,2,3,3,4,3,3,3,3,3,4,5,3,3,3,3,3,3,3,3,3,3,8,3,4,3,3,3,1,1,1,1,2,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231113001,1682311130,1682311,1,,1,2,,,,1,,,,66,1,2,1,40.0,1,1,2,2,2,2,3,4,4,5,4,5,5,4,5,5,4,5,4,3,4,4,4,3,3,3,4,4,3,3,4,4,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
168231128003,1682311280,1682311,1,,2,2,,,,1,,,,60,1,5,2,,1,1,2,2,2,2,3,3,5,5,5,3,3,4,5,5,5,5,5,5,4,5,4,5,5,5,4,5,4,5,5,5,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
168231128001,1682311280,1682311,1,,2,2,,,,1,,,,60,1,5,2,,1,1,2,2,2,2,3,4,4,4,4,4,3,4,4,4,4,5,5,5,4,4,5,5,5,4,4,4,4,4,4,4,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
168231315002,1682313150,1682313,1,,3,2,,,,1,,,,18,1,5,3,16.0,1,1,2,2,2,2,3,3,3,3,2,3,3,3,3,3,6,3,3,8,3,3,3,6,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231321002,1682313210,1682313,1,,1,2,,,,1,,,,72,2,5,1,45.0,1,1,2,2,2,2,3,3,3,3,3,4,3,3,4,4,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,1,1,1,1,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
168231321001,1682313210,1682313,1,,1,2,,,,1,,,,71,1,7,1,45.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231319001,1682313190,1682313,1,,3,2,,,,1,,,,35,1,9,3,35.0,4,2,2,2,2,2,3,3,4,4,4,4,5,5,4,5,5,4,5,5,3,4,5,6,3,6,3,5,3,4,4,3,1,1,1,2,2,2,8,2,1,0,0,0,0,0,6,1,2,,20200914
168231314002,1682313140,1682313,1,,1,2,,,,1,,,,67,1,7,1,50.0,1,1,2,2,2,2,3,3,3,4,4,4,3,4,4,5,5,3,4,4,3,3,3,3,5,3,3,3,3,3,4,4,1,1,1,1,1,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
168231314001,1682313140,1682313,1,,1,2,,,,1,,,,67,2,5,1,50.0,1,1,1,2,2,2,3,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,4,3,3,4,3,3,4,3,3,3,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
168231317002,1682313170,1682313,2,没有可以联系上的知情人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200914
168231317001,1682313170,1682313,1,,1,2,,,,1,,,,73,1,6,1,42.0,5,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,5,4,3,3,4,3,3,3,3,3,3,1,1,1,1,1,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
168231312002,1682313120,1682313,1,,1,2,,,,1,,,,80,2,4,1,60.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,5,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
168231312001,1682313120,1682313,1,,1,2,,,,1,,,,81,1,4,1,60.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,5,5,3,3,3,3,3,3,3,3,3,1,1,1,2,2,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231313001,1682313130,1682313,1,,2,2,,,,1,,,,42,1,9,2,,2,1,2,2,2,2,3,3,4,3,3,4,4,4,4,5,4,3,3,4,4,5,5,3,3,4,4,5,4,5,4,5,1,1,1,1,1,2,2,2,1,0,0,0,0,0,6,1,2,,20200914
168231316002,1682313160,1682313,1,,1,2,,,,1,,,,63,2,7,1,40.0,1,1,2,2,2,2,3,4,3,3,4,4,3,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,3,3,4,4,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,2,2,,20200914
168231316001,1682313160,1682313,1,,1,2,,,,1,,,,62,1,6,1,54.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,3,3,3,4,4,4,3,3,4,4,3,3,3,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
168231307002,1682313070,1682313,1,,1,2,,,,1,,,,63,2,5,1,40.0,1,1,2,2,2,2,3,3,4,3,2,3,3,3,3,3,3,5,3,5,4,4,5,3,3,3,4,4,3,2,4,3,1,1,1,1,2,2,2,2,1,0,0,0,0,0,6,1,2,,20200914
168231307001,1682313070,1682313,1,,1,2,,,,1,,,,64,1,5,1,40.0,1,1,2,2,2,2,5,4,4,4,4,5,4,4,5,5,5,4,4,4,5,4,5,4,4,4,4,5,4,4,4,4,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,1,2,,20200914
168231302002,1682313020,1682313,1,,1,2,,,,1,,,,77,2,4,1,40.0,1,1,2,2,2,2,3,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,3,4,5,4,4,4,4,4,4,1,1,1,1,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
168231302001,1682313020,1682313,1,,1,2,,,,1,,,,76,1,8,1,40.0,1,1,2,2,2,2,4,3,3,4,5,4,4,4,5,5,4,4,5,4,4,4,4,6,4,5,5,4,4,4,4,4,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
168231310001,1682313100,1682313,1,,2,2,,,,1,,,,50,2,8,2,,2,1,2,2,2,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
168231308001,1682313080,1682313,2,家人强烈拒访,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200914
166006214001,1660062140,1660062,2,没有熟悉的人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200914
166006216001,1660062160,1660062,1,,1,2,,,,1,,,,69,2,1,1,50.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
166006216002,1660062160,1660062,1,,1,2,,,,1,,,,74,1,4,1,50.0,1,1,2,2,2,2,3,3,3,4,5,4,3,4,5,5,3,3,5,4,3,4,3,5,5,5,5,5,3,4,5,5,1,1,1,1,2,2,2,2,1,0,0,0,0,0,6,1,2,,20200914
