householdID,communityID,i001,i002,i003,i004,i005,i005_1,i006,i007,i008,i009,i010,i011,i012_1,i012_2,i012_3,i012_4,i012_5,i013,i014s1,i014s2,i015,i016,i017,i018,i019,i020,i021,i022,i023,i024,i025,i026
064033223,0640332,80,60,2,1,2002,,1,1,,,2,1,3,1,0,1,0,20,1,e,2,1,1,3,2,2,5,4,2,1,4,3
064033212,0640332,276,135,2,1,2008,,2,,1,,1,,6,2,2,1,1,,e,2,1,1,1,2,2,1,,4,2,2,3,3
064033219,0640332,270,135,2,1,2008,,2,,1,,1,,5,3,4,1,1,,1,2,1,1,1,2,1,1,,5,2,1,4,3
064033215,0640332,270,135,2,1,2008,,2,,1,,2,1,4,2,4,1,1,,e,2,1,1,1,2,1,1,,4,2,1,2,3
064033213,0640332,276,135,2,1,2008,,2,,1,,1,,5,2,4,1,1,,e,2,1,1,1,2,2,1,,4,1,1,3,2
064033201,0640332,276,135,2,1,2008,,2,,1,,1,,6,2,3,1,1,,e,2,1,1,1,2,2,1,,6,2,1,3,2
064033208,0640332,276,135,2,1,2008,,2,,1,,1,,5,3,4,1,1,,e,2,1,1,1,2,2,1,,4,2,1,4,3
064033209,0640332,276,135,1,1,2007,,2,,1,,1,,5,2,4,1,1,,e,2,1,1,1,2,d,1,,5,2,1,4,2
064033206,0640332,130,130,2,1,2007,,2,,1,,1,,4,3,3,1,1,,e,2,1,1,1,2,2,1,,4,2,1,2,3
064033220,0640332,270,135,2,1,2006,,2,,1,,1,,5,2,4,1,1,,e,2,1,1,1,2,2,1,,4,2,1,3,3
064033210,0640332,276,138,2,1,2006,,2,,1,,2,1,5,2,4,1,1,,e,2,1,1,1,2,2,1,,2,1,1,2,3
064033205,0640332,270,130,2,1,2008,,2,,1,,2,1,4,1,4,1,1,,e,2,1,1,1,2,1,1,,2,2,2,4,3
064033217,0640332,276,135,1,1,2007,,2,,1,,1,,5,2,4,1,1,,e,2,1,1,1,2,2,1,,5,1,1,4,3
064033211,0640332,278,135,2,1,2007,,2,,1,,2,1,2,1,2,1,0,,e,2,1,1,1,2,2,1,,4,2,1,3,3
064033224,0640332,270,135,2,1,2010,,2,,1,,2,1,5,2,2,1,1,,e,2,1,1,1,2,2,1,,4,2,2,4,3
064033216,0640332,276,136,2,1,2010,,2,,1,,2,1,4,2,4,1,1,,e,2,1,1,1,3,2,1,,4,2,2,4,3
064033202,0640332,278,136,2,1,2008,,2,,1,,2,1,4,2,4,1,1,,e,2,1,1,1,2,2,1,,4,2,2,3,3
064033218,0640332,270,135,2,1,2010,,2,,1,,1,,5,3,4,1,1,,e,2,1,1,1,3,2,1,,4,2,2,5,2
064033214,0640332,200,200,2,1,2001,,1,1,,,2,1,4,1,1,1,0,,1,e,2,1,1,3,2,2,5,4,2,1,2,3
064033222,0640332,100,50,2,1,2010,,2,,1,,1,,4,2,2,1,1,,e,2,1,1,1,2,2,1,,4,2,2,2,d
064033204,0640332,0,1834254731568,,,1835608501232,,,,,,,,0,1834188052880,1834188052880,0,0,,0,0,,,,,,,,,,,1834188052880,0
064033103,0640331,d,d,2,2,1992,,1,1,,,2,1,2,0,0,0,0,10,1,e,2,1,1,3,2,2,2,6,2,2,4,2
064033121,0640331,100,10,2,9,1965,,1,1,,,2,1,3,0,0,1,1,10,1,e,2,1,2,3,2,2,2,4,2,2,d,d
064033122,0640331,260,310,2,1,2011,,1,1,,,2,1,10,2,0,1,1,20,1,e,2,1,1,2,2,2,2,3,2,2,d,d
064033110,0640331,60,80,2,2,1954,,1,1,,,2,1,2,1,0,0,1,30,1,e,2,1,1,2,2,2,2,6,2,2,4,3
064033108,0640331,112,200,2,9,1968,e,1,1,,,2,1,3,0,0,0,1,10,1,e,2,1,1,3,2,2,6,6,2,2,d,d
064033127,0640331,100,130,2,1,2008,,1,1,,,2,1,2,1,0,1,1,10,1,e,2,1,1,3,2,2,2,5,2,2,5,3
064033120,0640331,120,150,2,1,1992,,1,1,,,2,1,4,1,0,1,1,20,1,e,2,1,1,2,2,2,7,5,2,1,1,3
064033123,0640331,50,100,2,9,1981,,1,1,,,2,1,2,1,0,0,1,20,1,e,2,1,1,3,2,2,2,3,2,2,d,d
064033119,0640331,270,300,2,1,d,2,1,1,,,2,1,4,2,0,0,1,2,1,e,2,1,2,3,2,2,5,5,2,1,d,d
064033109,0640331,200,450,2,1,2001,,1,1,,,2,1,6,2,0,0,0,40,1,e,2,1,2,3,2,2,2,6,1,2,4,3
064033117,0640331,241,441,2,1,1999,,1,1,,,2,1,11,2,0,1,1,20,1,e,2,1,1,2,2,2,5,4,1,1,d,d
064033106,0640331,181,256,2,1,2010,,1,1,,,2,1,5,2,0,1,1,30,1,e,2,1,2,2,2,2,7,4,2,2,3,3
064033116,0640331,50,150,2,2,2003,,1,1,,,2,1,2,1,0,1,0,10,1,e,2,1,2,3,2,2,2,5,2,2,d,d
064033101,0640331,150,200,2,1,2005,,1,1,,,2,1,2,2,0,1,1,20,1,e,2,1,1,2,2,2,6,5,2,2,5,3
064033124,0640331,105,208,2,1,2011,,1,1,,,d,,3,1,0,1,1,30,1,e,2,1,1,2,2,2,6,5,2,2,d,d
064033102,0640331,120,170,2,2,1997,,1,1,,,2,1,4,2,0,0,1,70,1,e,2,1,1,3,2,2,2,6,2,2,3,3
064033111,0640331,120,200,2,2,1990,,1,1,,,2,1,3,2,0,1,1,30,1,e,2,1,1,2,2,2,2,5,2,1,3,3
064033125,0640331,186,d,2,1,2008,,1,1,,,2,1,4,2,0,0,1,10,1,e,2,1,1,3,2,2,2,3,2,2,3,3
064033126,0640331,91,d,2,3,2009,,1,1,,,2,1,5,2,0,0,1,d,1,e,2,1,1,3,2,2,2,1,1,1,3,2
064033114,0640331,120,250,2,2,1980,,1,1,,,2,1,2,1,0,0,1,15,1,e,2,1,1,3,2,2,2,6,2,2,2,3
064033113,0640331,81,202,2,2,1989,,1,1,,,2,1,2,2,0,0,1,28,1,e,2,1,2,3,2,2,2,3,2,2,3,1
064033118,0640331,120,d,2,1,2008,,1,1,,,2,1,6,2,0,0,1,20,1,e,2,1,1,3,2,2,2,1,2,2,4,3
064033112,0640331,100,200,2,9,1985,,1,1,,,2,1,3,0,0,3,1,20,1,e,2,1,1,3,2,2,2,6,2,2,3,3
064033115,0640331,120,d,2,2,1981,,1,1,,,2,1,2,0,1,0,1,,1,e,2,1,1,3,2,2,2,6,2,2,3,3
064033104,0640331,100,400,2,1,2008,,1,1,,,2,2,3,1,1,1,1,,1,e,2,1,2,2,2,2,2,5,2,2,4,3
064033105,0640331,100,d,2,1,2003,,1,1,,,2,1,4,1,0,1,0,10,1,e,2,1,1,2,2,2,2,5,2,2,4,3
064033107,0640331,160,300,2,1,2011,,1,1,,,2,1,5,1,0,0,1,30,1,e,2,1,2,2,2,2,6,6,1,2,4,2
060481308,0604813,80,480,2,3,1985,,1,1,,,2,1,4,0,1,1,0,,1,e,2,1,1,2,2,2,2,6,2,2,3,3
060481310,0604813,85,340,2,2,1998,,1,1,,,2,1,3,0,1,1,0,,1,e,2,1,1,3,2,2,2,6,1,2,2,2
060481301,0604813,320,320,2,2,d,6,1,1,,,2,1,2,3,1,1,0,,1,e,2,1,1,3,2,2,2,6,1,2,3,3
060481312,0604813,100,400,2,2,2006,,1,1,,,1,,2,3,1,1,0,,1,e,2,1,1,3,2,2,2,4,1,2,3,3
060481322,0604813,100,504,1,2,2008,,1,1,,,2,1,4,0,1,1,0,,1,e,1,1,1,3,2,2,2,5,1,1,4,3
060481303,0604813,100,400,2,2,2008,,1,1,,,1,,1,3,1,1,0,,1,e,2,1,1,3,2,1,,6,2,2,3,3
060481309,0604813,d,1834255006192,,,1835608490736,,,,,,,,0,1834188052880,1834188052880,0,0,,0,0,,,,,,,,,,,1834188052880,0
060481306,0604813,506,506,2,9,1990,,1,1,,,2,1,5,0,1,1,0,,1,e,2,1,1,2,2,2,2,6,1,2,3,3
060481307,0604813,400,400,2,2,1997,,1,1,,,2,1,4,0,1,1,0,,1,e,2,1,1,3,2,2,2,1,2,2,3,3
060481315,0604813,80,d,2,2,1952,,1,1,,,2,1,3,0,1,1,0,,1,e,2,1,1,3,2,2,2,4,2,2,4,2
060481320,0604813,140,500,2,2,2008,,1,1,,,1,,4,1,1,1,0,,1,e,2,1,1,3,2,2,2,4,1,1,3,3
060481302,0604813,450,450,2,2,2008,,1,1,,,2,1,3,1,1,1,0,,1,e,2,1,1,3,2,2,2,4,1,1,3,2
060481314,0604813,340,340,2,9,d,6,1,1,,,2,1,4,0,1,1,0,,1,e,2,1,1,2,2,2,2,4,2,2,3,3
060481313,0604813,70,320,2,2,1986,,1,1,,,2,1,4,0,1,1,0,,1,e,1,1,1,2,2,2,2,4,2,2,3,3
060481316,0604813,225,225,2,1,1990,,1,1,,,1,,4,0,1,1,0,,1,e,2,1,1,3,2,2,2,6,1,2,3,3
060481318,0604813,100,320,2,2,1998,,1,1,,,1,,1,4,1,1,0,,1,e,2,1,1,3,2,1,,4,2,1,3,3
060481323,0604813,120,300,2,2,1982,,1,1,,,2,1,1,2,1,1,0,,1,e,2,1,1,3,2,2,2,6,1,2,3,3
060481317,0604813,27,150,2,2,1970,,1,1,,,2,1,2,1,1,1,0,,1,e,2,1,1,3,2,2,6,6,2,2,3,3
060481321,0604813,168,480,2,2,2008,,1,1,,,1,,2,4,1,1,0,,1,e,2,1,1,2,2,2,7,5,2,2,3,3
060481305,0604813,80,180,2,2,1966,,1,1,,,1,,1,2,1,1,0,,1,e,2,1,1,3,2,2,2,2,2,2,3,3
060481304,0604813,100,400,2,2,1989,,1,1,,,1,,2,3,1,1,0,,1,e,2,1,1,3,2,1,,1,2,2,2,3
060481319,0604813,80,255,2,2,1993,,1,1,,,2,1,3,1,1,1,0,,1,e,2,1,1,3,2,2,2,6,2,2,3,3
060481311,0604813,80,225,2,1,1994,,1,1,,,1,,1,3,1,1,0,,1,e,2,1,1,3,2,2,2,4,2,2,3,3
060481324,0604813,75,285,2,2,1972,,1,1,,,1,,1,3,1,1,0,,1,e,2,1,1,3,2,2,2,6,1,2,3,3
060481132,0604811,90,400,2,2,2002,,1,1,,,1,,4,1,1,1,0,,1,e,2,1,1,2,2,2,2,4,1,2,3,3
060481102,0604811,248,600,2,2,2011,,1,1,,,1,,5,2,1,1,0,,1,e,2,1,2,2,2,1,,4,1,2,3,3
060481136,0604811,90,270,2,2,2000,,1,1,,,1,,3,1,1,1,0,,1,e,2,1,1,2,2,1,,4,1,2,3,3
060481118,0604811,90,280,2,2,2005,,1,1,,,1,,3,1,1,1,0,,1,e,2,1,1,2,2,1,,4,2,2,3,3
060481109,0604811,120,330,2,2,2000,,1,1,,,1,,4,1,1,1,0,,1,e,2,1,1,2,2,1,,4,2,2,3,3
060481111,0604811,110,200,2,2,2008,,1,1,,,1,,3,1,1,1,0,,1,e,2,1,1,2,2,1,,4,1,1,3,3
060481101,0604811,110,370,2,2,1989,,1,1,,,1,,3,1,1,1,0,,1,e,2,1,1,2,2,2,2,5,1,2,3,3
060481125,0604811,180,700,2,2,2003,,1,1,,,1,,6,4,2,2,0,,1,e,2,1,1,2,2,1,,4,2,2,3,2
060481137,0604811,120,380,2,2,1995,,1,1,,,1,,4,1,1,1,0,,1,e,2,1,1,2,2,1,,5,2,2,2,3
060481107,0604811,90,360,2,2,1990,,1,1,,,1,,3,1,1,1,0,,1,e,2,1,1,2,2,2,2,4,2,2,4,3
060481114,0604811,80,280,2,2,2000,,1,1,,,1,,2,1,1,1,0,,1,e,2,1,1,2,2,2,2,4,2,2,3,3
060481128,0604811,85,360,2,2,1980,,1,1,,,1,,3,1,1,1,0,,1,e,2,1,1,3,2,1,,4,1,1,3,3
060481104,0604811,90,300,2,2,1973,,1,1,,,2,1,5,0,1,1,0,,1,e,2,1,1,3,2,2,2,4,2,2,3,3
060481108,0604811,80,360,2,2,1990,,1,1,,,1,,3,1,1,1,0,,1,e,2,1,1,2,2,1,,5,2,2,3,3
060481123,0604811,80,300,2,2,2000,,1,1,,,1,,2,1,1,1,0,,1,e,2,1,1,3,2,1,,4,1,2,3,3
060481124,0604811,100,180,2,2,2000,,1,1,,,2,1,4,1,1,1,0,,1,e,2,1,1,3,2,2,2,4,2,2,4,3
060481120,0604811,80,225,2,3,d,3,1,1,,,2,1,3,1,1,1,0,,1,e,2,1,1,3,2,2,2,1,2,2,4,3
060481112,0604811,120,380,2,2,2000,,1,1,,,1,,4,1,1,1,0,,1,e,2,1,1,2,2,1,,4,1,2,3,3
060481133,0604811,60,180,2,3,1996,,1,1,,,2,1,3,0,1,1,0,,1,e,2,1,1,3,2,2,2,4,1,2,3,3
060481110,0604811,90,200,2,2,1989,,1,1,,,2,1,4,0,1,1,0,,1,e,2,1,1,2,2,2,2,4,2,2,3,3
060481122,0604811,75,160,2,9,1989,,1,1,,,2,1,4,0,1,1,0,,1,e,2,1,1,3,2,2,2,1,1,2,4,3
060481119,0604811,160,400,2,3,2000,,1,1,,,2,1,5,1,1,1,0,,1,e,2,1,1,3,2,2,2,4,1,2,3,3
060481130,0604811,120,450,2,2,2005,,1,1,,,1,,5,1,1,1,0,,1,e,2,1,1,2,2,2,2,1,1,1,3,3
060481106,0604811,120,390,2,2,1990,,1,1,,,1,,4,1,1,1,0,,1,e,2,1,1,2,2,2,2,4,2,2,3,3
060481127,0604811,120,300,2,2,2000,,1,1,,,1,,4,1,1,1,0,,1,e,2,1,1,2,2,1,,4,2,2,3,3
060481117,0604811,90,260,2,2,1992,,1,1,,,1,,3,1,1,1,0,,1,e,2,1,1,2,2,1,,6,2,2,3,3
060481129,0604811,50,360,2,2,1990,,1,1,,,1,,1,1,1,1,0,,1,e,2,1,1,2,2,1,,4,2,2,3,3
060481121,0604811,140,230,2,2,1998,,1,1,,,2,1,7,0,1,1,0,,1,e,2,1,1,3,2,2,2,4,1,1,3,3
060481126,0604811,120,400,1,3,1991,,1,1,,,2,1,5,1,1,1,0,,1,e,2,1,1,3,2,2,2,4,1,2,4,3
060481135,0604811,90,180,2,2,1989,,1,1,,,2,1,5,0,1,1,0,,1,e,2,1,1,2,2,2,2,4,2,2,3,3
060481105,0604811,80,150,2,2,1988,,1,1,,,2,1,4,0,1,1,0,,1,e,2,1,1,3,2,2,2,5,2,2,4,3
060481134,0604811,70,140,2,9,1984,,1,1,,,2,1,4,0,1,1,0,,1,e,2,1,1,3,2,2,2,4,2,2,3,3
060481131,0604811,120,350,2,2,1992,,1,1,,,1,,3,1,1,1,0,,1,e,2,1,2,2,2,1,,4,1,2,2,3
060481115,0604811,60,150,2,9,1975,,1,1,,,2,1,3,0,1,1,0,,1,e,2,1,1,3,2,2,2,1,2,2,3,2
060481113,0604811,100,260,2,3,1995,,1,1,,,2,1,4,0,1,1,0,,1,e,2,1,1,2,2,2,2,4,2,2,3,3
060481103,0604811,120,400,2,3,2007,,1,1,,,2,1,6,1,1,1,0,,1,e,2,1,1,2,2,2,2,5,2,2,3,3
060481116,0604811,90,180,2,2,2000,,1,1,,,2,1,7,0,1,1,0,,1,e,2,1,1,2,2,2,2,5,2,2,3,3
060481208,0604812,100,200,2,2,1990,,1,1,,,1,,4,1,1,1,0,,1,e,2,1,1,3,2,2,6,4,2,2,3,3
060481230,0604812,160,400,2,2,1991,,1,1,,,2,1,7,0,1,1,0,,1,e,2,1,1,3,2,2,2,4,1,2,3,3
060481219,0604812,60,130,2,2,1971,,1,1,,,2,1,3,0,1,1,0,,1,e,2,1,1,3,2,2,2,6,2,2,4,3
060481223,0604812,90,250,2,2,2003,,1,1,,,2,1,8,0,1,1,0,,1,e,2,1,1,3,2,2,2,4,1,1,3,3
060481220,0604812,40,140,2,2,1987,,1,1,,,2,1,3,0,1,1,0,,1,e,2,1,1,3,2,2,2,6,1,2,3,3
060481217,0604812,57,170,2,2,1990,,1,1,,,2,1,3,0,1,1,0,,1,e,2,1,1,3,2,2,2,4,2,2,4,3
060481212,0604812,90,300,2,2,1990,,1,1,,,1,,4,1,1,1,0,,1,e,2,1,1,2,2,1,,4,2,2,3,3
060481218,0604812,100,180,2,2,d,6,1,1,,,2,1,4,0,1,1,0,,1,e,2,1,1,3,2,2,2,4,2,2,3,3
060481234,0604812,180,400,2,2,1984,,1,1,,,1,,3,1,1,1,0,,1,e,2,1,1,3,2,1,,5,2,2,3,3
060481205,0604812,100,250,2,3,1999,,1,1,,,2,1,5,2,2,2,0,,1,e,2,1,1,3,2,2,2,4,2,2,4,3
060481224,0604812,114,500,2,2,1990,,1,1,,,1,,4,1,1,1,0,,1,e,2,1,1,2,2,1,,4,1,1,3,3
060481207,0604812,120,340,2,2,1996,,1,1,,,2,1,4,0,1,1,0,,1,e,2,1,1,2,2,2,2,4,2,2,3,3
060481228,0604812,20,200,2,2,1991,,1,1,,,1,,2,1,1,1,0,,1,e,2,1,1,3,2,2,2,4,2,2,3,3
060481222,0604812,120,300,2,2,1999,,1,1,,,1,,3,1,1,1,0,,1,e,2,1,1,3,2,2,2,4,2,2,3,3
060481231,0604812,160,320,2,2,2001,,1,1,,,2,1,4,0,1,1,0,,1,e,2,1,1,2,2,2,2,4,1,1,3,3
060481226,0604812,140,300,2,2,2006,,1,1,,,1,,4,1,1,1,0,,1,e,2,1,1,3,2,1,,4,2,2,3,3
060481211,0604812,100,380,2,2,2000,,1,1,,,1,,4,1,1,1,0,,1,e,2,1,1,3,2,1,,4,2,2,4,3
060481213,0604812,80,300,2,2,2000,,1,1,,,1,,2,1,1,1,0,,1,e,2,1,1,3,2,2,2,4,1,2,3,3
060481203,0604812,120,350,2,2,1990,,1,1,,,1,,3,1,1,1,0,,1,e,2,1,1,2,2,2,2,4,1,2,3,3
060481201,0604812,80,256,2,2,1990,,1,1,,,1,,3,1,1,1,0,,1,e,2,1,1,2,2,2,2,6,2,2,4,2
060481232,0604812,40,256,2,2,1985,,1,1,,,2,1,1,1,1,1,0,,1,e,2,1,1,3,2,1,,4,1,2,3,3
060481209,0604812,75,225,2,2,d,5,1,1,,,2,1,5,0,1,1,0,,1,e,2,1,1,3,2,2,2,4,2,2,3,3
060481233,0604812,70,230,2,2,2001,,1,1,,,2,1,4,0,1,1,0,,1,e,2,1,1,3,2,2,2,6,2,2,3,3
060481216,0604812,100,400,2,2,1990,,1,1,,,2,1,6,1,1,1,0,,1,e,2,1,1,3,2,2,2,4,1,1,3,3
060481221,0604812,50,200,2,2,1989,,1,1,,,1,,1,1,1,1,0,,1,e,2,1,1,3,2,2,2,4,2,2,3,3
060481227,0604812,90,200,2,2,1989,,1,1,,,1,,2,1,1,1,0,,1,e,2,1,1,3,2,2,2,4,2,2,5,2
060481210,0604812,90,300,2,2,1983,,1,1,,,1,,3,1,1,1,0,,1,e,2,1,1,3,2,2,3,4,2,2,5,2
060481202,0604812,60,320,2,2,1980,,1,1,,,1,,3,1,1,1,0,,1,e,2,1,1,3,2,1,,4,2,2,3,3
060481214,0604812,80,250,2,1,2010,,1,1,,,2,1,4,0,1,1,0,,1,e,2,1,1,3,2,2,2,5,2,2,3,3
060481206,0604812,120,275,2,2,1990,,1,1,,,1,,3,1,1,1,0,,1,e,2,1,1,2,2,2,2,4,1,2,3,3
060481225,0604812,120,200,2,2,2000,,1,1,,,1,,4,1,1,1,0,,1,e,2,1,1,2,2,2,2,4,2,2,3,3
060481229,0604812,100,300,2,2,1991,,1,1,,,1,,4,1,1,1,0,,1,e,2,1,1,2,2,2,2,4,1,2,3,3
060481215,0604812,100,200,2,2,2000,,1,1,,,2,1,5,0,1,1,0,,1,e,2,1,1,3,2,2,2,4,1,1,3,3
060481204,0604812,90,300,2,2,1991,,1,1,,,1,,2,1,1,1,0,,1,e,2,1,1,2,2,1,,6,1,1,3,3
060440116,0604401,85,200,2,2,1975,,1,1,,,2,1,2,1,1,1,0,,1,e,2,2,2,3,2,1,,6,2,2,4,3
060440124,0604401,50,289,2,2,2003,,1,1,,,1,,2,1,1,2,0,,1,e,2,1,2,3,2,1,,1,2,2,4,3
060440109,0604401,120,200,2,2,1996,,1,1,,,2,1,3,1,1,2,0,,1,e,2,1,1,2,2,2,2,4,2,2,2,3
060440120,0604401,202,679,2,1,2003,,1,1,,,1,,4,1,1,2,0,,1,e,2,1,2,2,1,1,,2,1,1,2,3
060440106,0604401,0,1834346140080,,,1835608501616,,,,,,,,0,1834188052880,1834188052880,0,0,,0,0,,,,,,,,,,,1834188052880,0
060440102,0604401,70,238,2,9,1980,,1,1,,,2,1,2,1,1,1,0,,1,e,2,2,2,3,2,1,,6,1,2,3,3
060440117,0604401,105,700,2,1,1997,,1,1,,,2,1,4,1,1,1,0,,1,e,2,1,2,2,2,2,2,4,1,1,3,3
060440107,0604401,200,230,2,2,2000,,2,,1,,1,,2,1,1,1,0,,e,2,1,1,1,2,2,2,5,4,1,1,2,3
060440110,0604401,150,200,2,2,2001,,1,1,,,2,1,1,0,1,2,0,,1,e,1,1,1,2,2,2,2,5,2,2,4,3
060440105,0604401,114,380,2,1,2006,,1,1,,,2,1,2,1,1,1,0,,1,e,2,1,2,3,2,1,,2,2,2,4,3
060440108,0604401,70,100,2,2,2003,,1,1,,,2,1,1,0,1,0,0,,1,e,2,1,1,3,2,2,2,4,2,2,3,3
060440127,0604401,40,100,2,9,1982,,1,1,,,2,1,2,11,1,0,0,,1,e,2,2,2,3,2,2,2,6,2,2,4,3
060440112,0604401,100,10,2,2,1950,,1,1,,,2,1,2,1,1,0,0,,e,2,2,2,2,3,2,2,6,6,2,2,3,3
060440104,0604401,120,432,2,2,d,4,1,1,,,2,1,6,0,1,1,0,,1,e,2,2,2,3,2,1,,2,2,2,3,3
060440123,0604401,80,100,2,2,2011,,2,,1,,1,,1,0,1,1,0,,1,e,2,1,1,2,2,2,2,4,2,2,2,3
060440115,0604401,180,400,2,2,2010,,1,1,,,2,2,3,1,1,2,0,,1,e,2,2,2,3,2,2,2,6,2,2,3,3
060440126,0604401,85,150,2,2,2005,,1,1,,,2,1,3,0,1,0,0,,1,e,2,1,2,3,2,2,2,4,1,2,3,3
060440113,0604401,150,200,2,2,1996,,1,1,,,2,1,2,0,1,1,0,,1,e,2,1,1,2,2,2,2,5,2,2,2,3
060440121,0604401,100,150,2,2,2010,,1,1,,,2,2,2,1,1,1,0,,1,e,1,1,1,3,2,2,2,1,2,2,3,3
060440118,0604401,80,200,2,2,2006,,1,1,,,2,1,1,1,1,1,0,,1,e,2,1,1,3,2,2,2,4,2,2,2,3
060440122,0604401,45,330,2,2,1977,,1,1,,,2,1,2,1,1,1,0,,1,e,2,1,2,3,2,2,2,2,2,2,3,3
060440114,0604401,92,192,2,2,2006,,1,1,,,1,,3,1,1,1,0,,1,e,2,1,2,3,2,2,2,5,2,2,3,3
060440128,0604401,110,396,2,2,2005,,1,1,,,1,,3,0,1,1,0,,1,e,2,1,2,3,2,1,,2,2,2,3,3
060440111,0604401,85,323,2,2,1992,,1,1,,,1,,2,1,1,1,0,,1,e,2,2,2,3,2,1,,6,2,2,3,3
060440125,0604401,114,437,2,2,1988,,1,1,,,2,1,3,2,1,1,0,,1,e,2,1,2,3,2,1,,6,1,2,4,3
060440119,0604401,75,120,1,9,1971,,1,1,,,2,1,2,2,1,1,0,,1,e,2,2,2,3,2,1,,5,1,2,3,3
060440103,0604401,90,374,2,2,1992,,1,1,,,1,,3,1,1,2,0,,1,e,2,2,2,3,2,1,,5,2,2,3,3
060440101,0604401,150,200,2,2,2009,,1,1,,,2,1,4,1,1,1,0,,1,e,2,1,1,2,2,2,2,4,2,2,2,3
060440212,0604402,65,221,2,2,1991,,1,1,,,1,,2,1,1,1,0,,1,e,2,2,1,3,2,2,2,6,2,2,3,3
060440219,0604402,152,360,2,2,1991,,1,1,,,1,,2,2,1,1,0,,1,e,2,2,1,3,2,2,2,2,2,2,3,3
060440208,0604402,70,200,2,9,1985,,1,1,,,1,,2,0,1,0,0,,1,e,2,2,1,3,2,2,2,5,2,2,3,3
060440224,0604402,140,200,2,2,2008,,1,1,,,1,,2,1,1,1,0,,1,e,2,2,2,2,2,1,,2,2,2,3,3
060440216,0604402,100,200,2,1,2008,,1,1,,,1,,3,1,1,1,0,,1,e,1,2,1,3,2,1,,5,2,2,3,3
060440209,0604402,70,200,2,2,1992,,1,1,,,1,,2,1,1,1,0,,1,e,2,2,1,3,2,1,,2,2,2,3,3
060440204,0604402,72,400,2,9,1986,,1,1,,,1,,2,1,1,0,0,,1,e,2,2,1,3,2,2,7,2,2,2,4,3
060440221,0604402,140,252,2,1,2000,,1,1,,,1,,2,1,1,1,0,,1,e,2,2,1,3,2,1,,2,2,2,3,3
060440201,0604402,190,400,2,1,2008,,1,1,,,1,,4,1,1,1,0,,1,e,2,2,1,3,2,2,2,6,2,2,3,3
060440205,0604402,114,342,2,2,1991,,1,1,,,1,,3,1,1,1,0,,1,e,2,2,1,3,2,2,2,6,2,2,3,3
060440222,0604402,104,234,2,9,1981,,1,1,,,1,,2,1,1,1,0,,1,e,2,2,1,3,2,1,,4,2,2,3,3
060440214,0604402,190,361,2,1,1997,,1,1,,,1,,3,0,1,1,0,,1,e,2,2,1,3,2,1,,6,2,2,3,3
060440215,0604402,80,150,2,2,1991,,1,1,,,1,,1,1,1,1,0,,1,e,2,1,1,3,2,2,2,6,2,2,3,3
060440220,0604402,100,150,2,2,1980,,1,1,,,1,,2,1,1,1,0,,1,e,2,1,1,3,2,2,2,6,2,2,3,3
060440211,0604402,50,50,2,2,d,6,1,1,,,2,1,2,0,1,1,0,,e,2,2,1,1,3,2,2,2,1,2,2,3,3
060440207,0604402,100,180,2,2,1990,,1,1,,,2,2,3,1,1,1,0,,1,e,2,1,1,3,2,2,2,6,2,2,3,3
060440217,0604402,90,130,1,2,1996,,1,1,,,1,,2,0,0,1,0,10,1,e,2,1,2,2,2,2,2,4,1,1,3,3
060440218,0604402,65,150,2,2,1998,,1,1,,,2,1,2,1,1,1,0,,1,e,2,1,1,3,2,2,6,6,2,2,3,3
060440210,0604402,100,200,2,2,1998,,1,1,,,1,,2,2,1,1,0,,1,e,2,1,1,3,2,2,6,6,2,2,3,3
060440223,0604402,80,180,2,2,1950,,1,1,,,2,1,1,1,1,1,0,,1,e,2,1,1,3,2,2,6,6,2,2,3,4
060440202,0604402,140,200,2,2,2004,,1,1,,,1,,3,2,1,1,0,,1,e,2,1,1,3,2,2,2,5,2,2,3,3
060440206,0604402,85,150,2,2,1989,,1,1,,,2,1,3,1,1,1,1,,1,e,2,1,1,3,2,2,6,6,2,2,3,3
060440213,0604402,150,200,2,2,2003,,1,1,,,2,2,2,1,1,1,0,,1,e,2,1,1,3,2,2,6,6,2,2,3,3
060440203,0604402,100,200,2,2,1991,,1,1,,,2,1,1,0,0,0,0,5,1,e,2,1,1,3,2,1,,1,2,2,3,3
060440324,0604403,10,15,2,2,1989,,1,1,,,2,1,1,0,1,1,0,,1,e,2,1,2,3,2,2,6,6,2,2,4,3
060440317,0604403,80,200,2,2,1990,,1,1,,,1,,2,0,0,1,1,10,1,e,1,2,2,3,2,2,2,4,2,2,2,3
060440306,0604403,80,150,2,2,1991,,1,1,,,1,,2,1,1,1,1,,1,e,2,1,1,3,2,2,2,6,2,2,3,3
060440302,0604403,80,100,2,2,1989,,1,1,,,2,1,2,1,1,1,0,,1,e,2,1,1,3,2,2,6,6,2,2,3,3
060440316,0604403,60,150,2,2,1996,,1,2,,,2,2,2,1,1,1,0,,1,e,2,1,1,2,2,2,2,5,2,2,3,3
060440301,0604403,120,200,2,2,2000,,1,1,,,2,1,5,1,1,1,0,,1,e,2,1,1,2,2,2,2,4,1,2,1,3
060440309,0604403,50,100,2,2,1990,,1,1,,,2,1,1,1,1,0,0,,e,2,2,1,1,3,2,1,,6,2,2,3,3
